timestamp,consumption_mw,region,temperature,humidity,wind_speed,cloud_cover,hour,dayofweek,month,dayofyear,is_weekend,hour_sin,hour_cos,month_sin,month_cos,dayofweek_sin,dayofweek_cos,region_code,lag_1h,lag_2h,lag_3h,lag_6h,lag_12h,lag_24h,rolling_mean_6h,rolling_mean_12h,rolling_mean_24h
2025-11-04 10:00:00,7982.5,Auvergne-Rhone-Alpes,6.6,94,10.4,86,10,1,11,308,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,8090.5,8319.5,8173.5,6589.0,7283.5,7750.0,7639.5,7181.916666666667,7327.395833333333
2025-11-04 11:00:00,7885.0,Auvergne-Rhone-Alpes,9.2,83,8.8,73,11,1,11,308,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,7982.5,8090.5,8319.5,6966.5,6950.0,7781.5,7871.75,7240.166666666667,7337.083333333333
2025-11-04 12:00:00,7786.0,Auvergne-Rhone-Alpes,11.9,71,10.8,19,12,1,11,308,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,7885.0,7982.5,8090.5,7698.0,6596.0,7761.5,8024.833333333333,7318.083333333333,7341.395833333333
2025-11-04 13:00:00,7482.0,Auvergne-Rhone-Alpes,14.1,62,12.0,11,13,1,11,308,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,7786.0,7885.0,7982.5,8173.5,6599.5,7515.5,8039.5,7417.25,7342.416666666667
2025-11-04 14:00:00,7247.5,Auvergne-Rhone-Alpes,15.6,56,14.3,2,14,1,11,308,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,7482.0,7786.0,7885.0,8319.5,6559.5,7126.5,7924.25,7490.791666666667,7341.020833333333
2025-11-04 15:00:00,6899.5,Auvergne-Rhone-Alpes,16.2,53,14.4,0,15,1,11,308,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,7247.5,7482.0,7786.0,8090.5,6357.5,6830.5,7745.583333333333,7548.125,7346.0625
2025-11-04 16:00:00,7050.5,Auvergne-Rhone-Alpes,16.2,56,13.2,0,16,1,11,308,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,6899.5,7247.5,7482.0,7982.5,6589.0,6946.0,7547.083333333333,7593.291666666667,7348.9375
2025-11-04 17:00:00,7554.0,Auvergne-Rhone-Alpes,15.9,54,17.2,0,17,1,11,308,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,7050.5,6899.5,7247.5,7885.0,6966.5,7534.5,7391.75,7631.75,7353.291666666667
2025-11-04 18:00:00,8015.5,Auvergne-Rhone-Alpes,14.6,53,15.8,0,18,1,11,308,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,7554.0,7050.5,6899.5,7786.0,7698.0,8028.0,7336.583333333333,7680.708333333333,7354.104166666667
2025-11-04 19:00:00,7801.5,Auvergne-Rhone-Alpes,13.3,54,13.8,0,19,1,11,308,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,8015.5,7554.0,7050.5,7482.0,8173.5,7808.5,7374.833333333333,7707.166666666667,7353.583333333333
2025-11-04 20:00:00,7440.0,Auvergne-Rhone-Alpes,12.8,58,12.7,0,20,1,11,308,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,7801.5,8015.5,7554.0,7247.5,8319.5,7440.0,7428.083333333333,7676.166666666667,7353.291666666667
2025-11-04 21:00:00,7194.5,Auvergne-Rhone-Alpes,11.9,64,11.8,0,21,1,11,308,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,7440.0,7801.5,8015.5,6899.5,8090.5,7152.0,7460.166666666667,7602.875,7353.291666666667
2025-11-04 22:00:00,7255.5,Auvergne-Rhone-Alpes,12.0,64,14.3,0,22,1,11,308,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,7194.5,7440.0,7801.5,7050.5,7982.5,7283.5,7509.333333333333,7528.208333333333,7355.0625
2025-11-04 23:00:00,6985.5,Auvergne-Rhone-Alpes,11.9,64,15.6,0,23,1,11,308,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,7255.5,7194.5,7440.0,7554.0,7885.0,6950.0,7543.5,7467.625,7353.895833333333
2025-11-05 00:00:00,6663.5,Auvergne-Rhone-Alpes,11.3,66,14.1,0,0,2,11,309,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,6985.5,7255.5,7194.5,8015.5,7786.0,6596.0,7448.75,7392.666666666667,7355.375
2025-11-05 01:00:00,6603.5,Auvergne-Rhone-Alpes,10.6,71,12.2,2,1,2,11,309,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,6663.5,6985.5,7255.5,7801.5,7482.0,6599.5,7223.416666666667,7299.125,7358.1875
2025-11-05 02:00:00,6523.5,Auvergne-Rhone-Alpes,10.4,77,14.3,44,2,2,11,309,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,6603.5,6663.5,6985.5,7440.0,7247.5,6559.5,7023.75,7225.916666666667,7358.354166666667
2025-11-05 03:00:00,6362.0,Auvergne-Rhone-Alpes,10.4,79,15.0,56,3,2,11,309,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,6523.5,6603.5,6663.5,7194.5,6899.5,6357.5,6871.0,7165.583333333333,7356.854166666667
2025-11-05 04:00:00,6524.0,Auvergne-Rhone-Alpes,10.6,79,15.7,84,4,2,11,309,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,6362.0,6523.5,6603.5,7255.5,7050.5,6589.0,6732.25,7120.791666666667,7357.041666666667
2025-11-05 05:00:00,6861.5,Auvergne-Rhone-Alpes,10.5,78,15.4,98,5,2,11,309,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,6524.0,6362.0,6523.5,6985.5,7554.0,6966.5,6610.333333333333,7076.916666666667,7354.333333333333
2025-11-05 06:00:00,7527.5,Auvergne-Rhone-Alpes,10.4,78,14.7,99,6,2,11,309,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,6861.5,6524.0,6362.0,6663.5,8015.5,7698.0,6589.666666666667,7019.208333333333,7349.958333333333
2025-11-05 07:00:00,8048.0,Auvergne-Rhone-Alpes,10.4,77,14.5,93,7,2,11,309,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7527.5,6861.5,6524.0,6603.5,7801.5,8173.5,6733.666666666667,6978.541666666667,7342.854166666667
2025-11-05 08:00:00,8008.5,Auvergne-Rhone-Alpes,10.2,78,15.0,1,8,2,11,309,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,8048.0,7527.5,6861.5,6523.5,7440.0,8319.5,6974.416666666667,6999.083333333333,7337.625
2025-11-05 09:00:00,7960.0,Auvergne-Rhone-Alpes,10.2,77,16.3,0,9,2,11,309,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,8008.5,8048.0,7527.5,6362.0,7194.5,8090.5,7221.916666666667,7046.458333333333,7324.666666666667
2025-11-05 10:00:00,7770.5,Auvergne-Rhone-Alpes,11.6,72,18.7,1,10,2,11,309,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7960.0,8008.5,8048.0,6524.0,7255.5,7982.5,7488.25,7110.25,7319.229166666667
2025-11-05 11:00:00,7857.0,Auvergne-Rhone-Alpes,12.9,67,18.2,1,11,2,11,309,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7770.5,7960.0,8008.5,6861.5,6985.5,7885.0,7696.0,7153.166666666667,7310.395833333333
2025-11-05 12:00:00,7819.0,Auvergne-Rhone-Alpes,14.1,61,16.4,0,12,2,11,309,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7857.0,7770.5,7960.0,7527.5,6663.5,7786.0,7861.916666666667,7225.791666666667,7309.229166666667
2025-11-05 13:00:00,7389.0,Auvergne-Rhone-Alpes,15.3,57,18.0,0,13,2,11,309,0,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7819.0,7857.0,7770.5,8048.0,6603.5,7482.0,7910.5,7322.083333333333,7310.604166666667
2025-11-05 14:00:00,7103.5,Auvergne-Rhone-Alpes,16.2,57,21.3,39,14,2,11,309,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7389.0,7819.0,7857.0,8008.5,6523.5,7247.5,7800.666666666667,7387.541666666667,7306.729166666667
2025-11-05 15:00:00,6959.0,Auvergne-Rhone-Alpes,16.5,59,21.1,95,15,2,11,309,0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7103.5,7389.0,7819.0,7960.0,6362.0,6899.5,7649.833333333333,7435.875,7300.729166666667
2025-11-05 16:00:00,7139.5,Auvergne-Rhone-Alpes,16.3,61,20.0,96,16,2,11,309,0,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,6959.0,7103.5,7389.0,7770.5,6524.0,7050.5,7483.0,7485.625,7303.208333333333
2025-11-05 17:00:00,7540.0,Auvergne-Rhone-Alpes,15.6,64,21.2,55,17,2,11,309,0,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7139.5,6959.0,7103.5,7857.0,6861.5,7554.0,7377.833333333333,7536.916666666667,7306.916666666667
2025-11-05 18:00:00,8051.0,Auvergne-Rhone-Alpes,14.8,66,19.4,19,18,2,11,309,0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7540.0,7139.5,6959.0,7819.0,7527.5,8015.5,7325.0,7593.458333333333,7306.333333333333
2025-11-05 19:00:00,7812.5,Auvergne-Rhone-Alpes,14.1,69,19.3,32,19,2,11,309,0,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,8051.0,7540.0,7139.5,7389.0,8048.0,7801.5,7363.666666666667,7637.083333333333,7307.8125
2025-11-05 20:00:00,7366.0,Auvergne-Rhone-Alpes,14.1,69,19.3,95,20,2,11,309,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7812.5,8051.0,7540.0,7103.5,8008.5,7440.0,7434.25,7617.458333333333,7308.270833333333
2025-11-05 21:00:00,7073.5,Auvergne-Rhone-Alpes,13.7,70,19.4,99,21,2,11,309,0,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7366.0,7812.5,8051.0,6959.0,7960.0,7194.5,7478.0,7563.916666666667,7305.1875
2025-11-05 22:00:00,7190.5,Auvergne-Rhone-Alpes,13.2,71,19.0,98,22,2,11,309,0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7073.5,7366.0,7812.5,7139.5,7770.5,7255.5,7497.083333333333,7490.041666666667,7300.145833333333
2025-11-05 23:00:00,6905.5,Auvergne-Rhone-Alpes,12.8,70,19.2,100,23,2,11,309,0,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,7190.5,7073.5,7366.0,7540.0,7857.0,6985.5,7505.583333333333,7441.708333333333,7297.4375
2025-11-06 00:00:00,6522.0,Auvergne-Rhone-Alpes,12.6,70,18.7,84,0,3,11,310,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,6905.5,7190.5,7073.5,8051.0,7819.0,6663.5,7399.833333333333,7362.416666666667,7294.104166666667
2025-11-06 01:00:00,6428.5,Auvergne-Rhone-Alpes,12.2,71,18.5,95,1,3,11,310,0,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,6522.0,6905.5,7190.5,7812.5,7389.0,6603.5,7145.0,7254.333333333333,7288.208333333333
2025-11-06 02:00:00,6319.5,Auvergne-Rhone-Alpes,12.1,69,17.6,99,2,3,11,310,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,6428.5,6522.0,6905.5,7366.0,7103.5,6523.5,6914.333333333333,7174.291666666667,7280.916666666667
2025-11-06 03:00:00,6122.5,Auvergne-Rhone-Alpes,11.6,69,15.7,100,3,3,11,310,0,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,6319.5,6428.5,6522.0,7073.5,6959.0,6362.0,6739.916666666667,7108.958333333333,7272.416666666667
2025-11-06 04:00:00,6369.0,Auvergne-Rhone-Alpes,11.4,66,15.2,100,4,3,11,310,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,6122.5,6319.5,6428.5,7190.5,7139.5,6524.0,6581.416666666667,7039.25,7262.4375
2025-11-06 05:00:00,6827.0,Auvergne-Rhone-Alpes,11.4,62,16.1,100,5,3,11,310,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,6369.0,6122.5,6319.5,6905.5,7540.0,6861.5,6444.5,6975.041666666667,7255.979166666667
2025-11-06 06:00:00,7329.0,Auvergne-Rhone-Alpes,11.4,58,17.4,100,6,3,11,310,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,6827.0,6369.0,6122.5,6522.0,8051.0,7527.5,6431.416666666667,6915.625,7254.541666666667
2025-11-06 07:00:00,7920.0,Auvergne-Rhone-Alpes,11.4,54,17.1,100,7,3,11,310,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,7329.0,6827.0,6369.0,6428.5,7812.5,8048.0,6565.916666666667,6855.458333333333,7246.270833333333
2025-11-06 08:00:00,7892.5,Auvergne-Rhone-Alpes,11.4,58,14.1,94,8,3,11,310,0,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,7920.0,7329.0,6827.0,6319.5,7366.0,8008.5,6814.5,6864.416666666667,7240.9375
2025-11-06 09:00:00,7870.0,Auvergne-Rhone-Alpes,11.1,63,11.4,93,9,3,11,310,0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,7892.5,7920.0,7329.0,6122.5,7073.5,7960.0,7076.666666666667,6908.291666666667,7236.104166666667
2025-11-06 10:00:00,7867.5,Auvergne-Rhone-Alpes,12.1,65,10.8,95,10,3,11,310,0,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,7870.0,7892.5,7920.0,6369.0,7190.5,7770.5,7367.916666666667,6974.666666666667,7232.354166666667
2025-11-06 11:00:00,7927.5,Auvergne-Rhone-Alpes,13.2,68,6.8,95,11,3,11,310,0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,7867.5,7870.0,7892.5,6827.0,6905.5,7857.0,7617.666666666667,7031.083333333333,7236.395833333333
